document_id,filename_pdf,pdf_sha256,num_pages,orgao_codigo,orgao_nome,processo,pregão,conlicitacao,etapa,oc_bb_uasg,uf,quadrante,data_publicacao,data_hora_disputa,data_solicitacao,data_agendamento,responsavel,realizado_analise,amostra,catalogo,valor_teto,ticket_medio,meses_garantia,lote,item,nome_real,quantidade,valor_unitario,ampla_concorrencia,produto_cadastrado,garantia,amostra_item,catalogo_item,normas_tecnicas,pagina,fonte,evidencia,match_score,hint_produto
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,6.2,"O faturamento e a cobrança serão efetuados através da emissão de Nota Fiscal para a CONTRATANTE, conforme abaixo: RAZÃO",63,,,,,,,,173,pdf_tabela,"TABELA p.173 | trecho=""6.2 O faturamento e a cobrança serão efetuados através da emissão de""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,6.6.1,"Prova de regularidade para com a Fazenda Nacional, composta da Certidão Conjunta expedida pela Secretaria da Receita",2014,,,,,,,,174,pdf_tabela,"TABELA p.174 | trecho=""| 6.6.1 Prova de regularidade para com a Fazenda Nacional, composta""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,7.1.1,"O PREÇO REGISTRADO, será fixo e não poderão receber reajustes em periodicidade inferior a 12 (doze) meses, contando -se",12,,,,,,,,175,pdf_tabela,"TABELA p.175 | trecho=""Item 7.1.1 - O PREÇO REGISTRADO, será fixo e não poderão receber reajustes em periodicidade inferior a 12 (doze) meses, contando -se""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,7.1.2,"Após 12 (doze) meses, contando -se a partir da data de assinatura desta ATA DE REGISTRO DE PREÇOS , o reajuste será",12,,,,,,,,175,pdf_tabela,"TABELA p.175 | trecho=""Item 7.1.2 - Após 12 (doze) meses, contando -se a partir da data de assinatura desta ATA DE REGISTRO DE PREÇOS , o reajuste será""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,8.1,"O objeto desta ATA DE REGISTRO DE PREÇOS será fiscalizado e gerido pelo CONTRATANTE, de forma independente, por",1529,,,,,,,,177,pdf_tabela,"TABELA p.177 | trecho=""8.1 O objeto desta ATA DE REGISTRO DE PREÇOS será fiscalizado e gerido pelo""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,9.1,"Nenhuma das disposições desta Ata de Registro de Preços poderá ser considerada renunciada ou alterada, salvo se for",2024,,,,,,,,181,pdf_tabela,"TABELA p.181 | trecho=""Item 9.1 - Nenhuma das disposições desta Ata de Registro de Preços poderá ser considerada renunciada ou alterada, salvo se for""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.1.2,"Multa moratória de 1% (um por cento) valor do objeto em atraso, por dia de atraso, limitada a 30% (trinta por cento) do",30,,,,,,,,182,pdf_tabela,"TABELA p.182 | trecho=""Item 11.1.2 - Multa moratória de 1% (um por cento) valor do objeto em atraso, por dia de atraso, limitada a 30% (trinta por cento) do""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.1.3,"Multa compensatória de até 10% (dez por cento) do valor do objeto em atraso, em caso de inadimplemento parcial, sem",2,,,,,,,,182,pdf_tabela,"TABELA p.182 | trecho=""11.1.3 Multa compensatória de até 10% (dez por cento) do valor do""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.1.4,"Multa compensatória de até 20% (vinte por cento) do valor da Ordem de Compra, em caso de inadimplemento total, sem",60,,,,,,,,182,pdf_tabela,"TABELA p.182 | trecho=""Item 11.1.4 - Multa compensatória de até 20% (vinte por cento) do valor da Ordem de Compra, em caso de inadimplemento total, sem""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.1.5,"Rescisão unilateral, na forma do art. 40, da RESOLUÇÃO SENAC/DN Nº 1.270/2024",2024,,,,,,,,183,pdf_tabela,"TABELA p.183 | trecho=""11.1.5 Rescisão unilateral, na forma do art. 40, da RESOLUÇÃO SENAC/DN""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.1.6,"Suspensão do direito de licitar ou contratar com a CONTRATANTE, por período não superior a 3 (TRÊS) anos , conforme",2024,,,,,,,,183,pdf_tabela,"TABELA p.183 | trecho=""11.1.6 Suspensão do direito de licitar ou contratar com a CONTRATANTE,""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,11.3,"Antes da aplicação de qualquer penalidade será facultada à parte contrária a defesa, mediante envio de notificação",5,,,,,,,,184,pdf_tabela,"TABELA p.184 | trecho=""Item 11.3 - Antes da aplicação de qualquer penalidade será facultada à parte contrária a defesa, mediante envio de notificação""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,14.1,As Partes obrigam-se a atuar na presente ATA DE REGISTRO DE PREÇOS em conformidade com a legislação vigente sobre,2018,,,,,,,,186,pdf_tabela,"TABELA p.186 | trecho=""| 14.1 As Partes obrigam-se a atuar na presente ATA DE REGISTRO DE PREÇOS""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,14.10,"A CONTRATADA deverá notificar a CONTRATANTE, por e-mail aos Fiscais indicados nesta ATA DE REGISTRO DE PREÇOS , em 24h",24,,,,,,,,188,pdf_tabela,"TABELA p.188 | trecho=""14.10 A CONTRATADA deverá notificar a CONTRATANTE, por e-mail aos""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,15.1,"O quantitativo dos itens originalmente registrados poderá ser aumentado em até 50% (cinquenta por cento), nas mesmas",2024,,,,,,,,189,pdf_tabela,"TABELA p.189 | trecho=""15.1 O quantitativo dos itens originalmente registrados poderá ser""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,16.1,A presente Ata de Registro de Preços poderá ser objeto de adesão por outro departamento regional do Senac e/ou por,2024,,,,,,,,189,pdf_tabela,"TABELA p.189 | trecho=""16.1 A presente Ata de Registro de Preços poderá ser objeto de adesão por""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,16.4.3,"Os quantitativos decorrentes das adesões não poderão ultrapassar, por aderente, 100% (cem por cento) dos quantitativos",100,,,,,,,,190,pdf_tabela,"TABELA p.190 | trecho=""16.4.3 Os quantitativos decorrentes das adesões não poderão""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,18.6,Admitir-se-á a continuidade desta Ata de Registro de Preços na hipótese de a CONTRATADA passar por operações de,2024,,,,,,,,193,pdf_tabela,"TABELA p.193 | trecho=""18.6 Admitir-se-á a continuidade desta Ata de Registro de Preços na hipótese""",0,
edital 4,edital 4.pdf,6c59e93b68f54c9173ae0cac81d224c27adcd3d1159417aa73fa025d367dcb14,194,,,,,,,,,,,,,,,,,,,,,33,20.2,"Por estarem justas e de comum acordo, as partes assinam a presente Ata de Registro de Preços em 2 (duas) vias, de igual",2,,,,,,,,193,pdf_tabela,"TABELA p.193 | trecho=""20.2 Por estarem justas e de comum acordo, as partes assinam a presente""",0,
